F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_45_172.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_45_172.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_45_172.jpg,0,0,0,11.23475
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_45_244.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_45_244.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_45_244.jpg,0,0,0,11.42057
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_45_315.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_45_315.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_45_315.jpg,0,0,0,11.27359
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_45_389.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_45_389.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_45_389.jpg,0,0,0,11.13577
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_45_459.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_45_459.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_45_459.jpg,0,0,0,11.15572
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_45_530.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_45_530.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_45_530.jpg,0,0,0,11.06456
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_45_601.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_45_601.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_45_601.jpg,0,0,0,10.97421
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_45_675.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_45_675.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_45_675.jpg,0,0,0,10.90674
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_45_746.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_45_746.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_45_746.jpg,0,0,0,10.81741
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_45_814.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_45_814.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_45_814.jpg,0,0,0,10.75089
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_45_886.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_45_886.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_45_886.jpg,0,0,0,10.66283
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_45_958.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_45_958.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_45_958.jpg,0,0,0,10.59725
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_46_027.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_46_027.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_46_027.jpg,0,0,0,10.51043
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_46_100.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_46_100.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_46_100.jpg,0,0,0,10.42431
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_46_169.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_46_169.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_46_169.jpg,0,0,0,10.36016
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_46_243.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_46_243.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_46_243.jpg,0,0,0,10.27511
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_46_312.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_46_312.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_46_312.jpg,0,0,0,10.21171
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_46_384.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_46_384.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_46_384.jpg,0,0,0,10.12777
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_46_453.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_46_453.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_46_453.jpg,-0.15,0,0,10.05991
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_46_522.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_46_522.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_46_522.jpg,-0.35,0,0,9.945881
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_46_590.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_46_590.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_46_590.jpg,-0.5000001,0,0,9.843656
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_46_666.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_46_666.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_46_666.jpg,-0.7,0,0,9.688308
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_46_734.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_46_734.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_46_734.jpg,-0.8500001,0,0,9.557863
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_46_805.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_46_805.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_46_805.jpg,-1,0,0,9.372668
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_46_875.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_46_875.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_46_875.jpg,-1,0,0,9.273329
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_46_952.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_46_952.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_46_952.jpg,0,0.0952686,0,9.038641
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_47_022.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_47_022.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_47_022.jpg,0,0.3059034,0,9.13412
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_47_092.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_47_092.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_47_092.jpg,0,0.2750091,0,9.327875
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_47_166.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_47_166.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_47_166.jpg,0,0.05075404,0,9.40581
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_47_239.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_47_239.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_47_239.jpg,0,0,0,9.353752
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_47_312.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_47_312.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_47_312.jpg,0,0.1255593,0,9.310345
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_47_387.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_47_387.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_47_387.jpg,0,0.351933,0,9.471981
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_47_458.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_47_458.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_47_458.jpg,0,0.5159745,0,9.739061
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_47_530.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_47_530.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_47_530.jpg,0,0.7792059,0,10.30136
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_47_605.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_47_605.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_47_605.jpg,0,1,0,11.09191
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_47_678.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_47_678.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_47_678.jpg,0,0.8709739,0,11.5084
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_47_749.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_47_749.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_47_749.jpg,0,1,0,12.44138
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_47_821.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_47_821.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_47_821.jpg,0,1,0,13.12294
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_47_891.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_47_891.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_47_891.jpg,-0.15,1,0,14.01185
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_47_962.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_47_962.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_47_962.jpg,-0.35,1,0,14.85452
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_48_033.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_48_033.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_48_033.jpg,0,1,0,15.50271
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_48_104.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_48_104.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_48_104.jpg,0,1,0,16.36259
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_48_175.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_48_175.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_48_175.jpg,0,1,0,16.84851
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_48_248.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_48_248.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_48_248.jpg,0,1,0,17.67694
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_48_324.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_48_324.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_48_324.jpg,0,1,0,18.51075
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_48_397.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_48_397.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_48_397.jpg,0,1,0,19.27322
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_48_469.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_48_469.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_48_469.jpg,-0.05,1,0,20.07609
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_48_542.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_48_542.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_48_542.jpg,-0.25,1,0,20.84458
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_48_615.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_48_615.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_48_615.jpg,0,1,0,21.36745
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_48_692.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_48_692.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_48_692.jpg,0,1,0,22.17496
F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\center_2022_09_03_15_01_48_768.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\left_2022_09_03_15_01_48_768.jpg,F:\Amuzesh\AI-ML-NN- D.S\Self-Driving Car\Codes\Self Driving Car Codes\IMG\right_2022_09_03_15_01_48_768.jpg,0,1,0,22.97496
